Movie_ID,Avg_Rating,Watch_Count,Min_Date,Max_Date,Date_Diff
10564,3.5240421702237077,3889,2001-11-17,2005-12-31,1505
10565,2.3692307692307693,130,2002-11-22,2005-12-22,1126
10566,3.2580511973575557,2422,2002-10-13,2005-12-31,1175
10567,2.1717171717171717,99,2003-01-14,2005-12-18,1069
10568,3.252105455876968,5462,2000-01-08,2005-12-31,2184
10569,3.7514792899408285,169,2003-04-25,2005-10-06,895
10570,2.9384885764499122,569,2002-09-27,2005-12-26,1186
10571,2.32,200,2003-08-12,2005-12-20,861
10572,3.2061855670103094,97,2000-12-03,2005-11-16,1809
10573,3.9250851305334846,881,2005-02-14,2005-12-31,320
10574,3.238578680203046,197,2005-06-17,2005-12-30,196
10575,4.174582377988863,3053,2000-01-12,2005-12-31,2180
10576,3.7575384615384615,3250,2004-02-13,2005-12-31,687
10577,2.644230769230769,832,2000-10-01,2005-12-30,1916
10578,3.6037735849056602,53,2005-09-22,2005-12-28,97
10579,2.924731182795699,93,2005-09-06,2005-12-23,108
10580,4.098727342846124,2593,2003-09-14,2005-12-31,839
10581,3.161290322580645,31,2005-09-11,2005-12-29,109
10582,3.551457130789807,7103,2005-02-10,2005-12-31,324
10583,3.5493486780608703,116609,2003-09-06,2005-12-31,847
10584,3.0,450,2001-12-31,2005-12-21,1451
10585,2.7990867579908674,219,2000-02-07,2005-12-18,2141
10586,3.469465648854962,524,2003-01-13,2005-12-31,1083
10587,2.2836879432624113,141,2004-05-25,2005-12-15,569
10588,2.214123006833713,439,2005-02-20,2005-12-28,311
10589,3.4269662921348316,89,2005-02-26,2005-12-25,302
10590,2.4878048780487805,82,2000-04-08,2005-12-22,2084
10591,2.433333333333333,420,2001-10-10,2005-12-29,1541
10592,3.4395796847635727,1142,2002-11-25,2005-12-29,1130
10593,3.6767764298093586,2308,2000-01-11,2005-12-30,2180
10594,3.178155774395703,1117,2002-04-10,2005-12-28,1358
10595,3.63265306122449,245,2000-03-04,2005-12-31,2128
10596,3.148210841239224,25403,2003-01-12,2005-12-31,1084
10597,4.0,26,2004-04-23,2005-12-23,609
10598,4.369702981209016,18147,2004-12-07,2005-12-31,389
10599,3.739856801909308,1257,2002-09-01,2005-12-29,1215
10600,2.978494623655914,651,2004-04-27,2005-12-28,610
10601,3.509226932668329,4010,2000-09-22,2005-12-30,1925
10602,2.7916666666666665,168,2004-10-20,2005-12-27,433
10603,3.6,185,2002-10-31,2005-12-26,1152
10604,3.373362445414847,1832,2001-10-09,2005-12-30,1543
10605,3.672172808132147,1574,2001-04-06,2005-12-31,1730
10606,3.8804438860971526,4776,2003-09-12,2005-12-31,841
10607,4.005299074202443,64917,2002-03-06,2005-12-31,1396
10608,3.6934393638170975,5030,2000-02-06,2005-12-31,2155
10609,4.0056749087961085,2467,2003-02-27,2005-12-19,1026
10610,2.955607476635514,428,2002-09-22,2005-12-30,1195
10611,3.562600321027287,1246,2004-04-14,2005-12-31,626
10612,3.877518130539887,11169,2003-02-13,2005-12-31,1052
10613,3.8453437641041073,6647,1999-12-22,2005-12-31,2201
10614,3.1414581066376495,919,2003-11-26,2005-12-15,750
10615,3.486284289276808,401,1999-12-14,2005-12-29,2207
10616,3.4262295081967213,244,2004-02-06,2005-12-30,693
10617,3.590600226500566,1766,2001-02-17,2005-12-31,1778
10618,3.3127572016460904,243,2001-10-17,2005-11-27,1502
10619,2.9554655870445345,247,2000-02-04,2005-12-29,2155
10620,4.064030367496767,23973,2000-01-06,2005-12-31,2186
10621,3.5738498789346247,413,2003-10-17,2005-12-21,796
10622,3.263824493950017,8843,2000-08-12,2005-12-31,1967
10623,1.9405940594059405,303,2001-05-31,2005-12-21,1665
10624,3.1349036402569594,934,2000-01-06,2005-12-30,2185
10625,3.358878382996729,61447,2002-03-09,2005-12-31,1393
10626,2.65675057208238,437,2000-02-28,2005-12-31,2133
10627,3.584405481419424,16711,1999-12-24,2005-12-31,2199
10628,2.694864048338369,331,2004-01-04,2005-12-26,722
10629,2.4322916666666665,192,2001-10-22,2005-12-18,1518
10630,3.4213685474189677,833,2001-03-05,2005-12-31,1762
10631,2.69811320754717,106,2004-01-27,2005-12-22,695
10632,2.537037037037037,162,2000-01-18,2005-12-18,2161
10633,2.756993006993007,6864,2003-02-28,2005-12-30,1036
10634,3.7472527472527473,91,2005-07-13,2005-12-30,170
10635,3.2843029637760703,911,2002-09-29,2005-12-24,1182
10636,3.8776241679467485,1953,2000-01-09,2005-12-27,2179
10637,3.9414348462664717,1366,2003-09-25,2005-12-31,828
10638,1.9350649350649352,77,2000-02-21,2005-10-16,2064
10639,3.5760869565217392,2208,2002-01-06,2005-12-31,1455
10640,4.185185185185185,54,2005-08-27,2005-12-28,123
10641,3.976154992548435,671,2004-05-14,2005-12-31,596
10642,2.7642782969885773,1926,2000-08-08,2005-12-30,1970
10643,4.449272039435974,8723,2005-04-15,2005-12-31,260
10644,4.452752830925419,5122,2005-01-11,2005-12-31,354
10645,3.3277278060226827,2557,2004-05-20,2005-12-31,590
10646,3.2014092777451557,1703,2002-12-16,2005-12-31,1111
10647,3.5,1404,2003-07-11,2005-12-19,892
10648,2.759259259259259,108,2004-01-18,2005-12-28,710
10649,2.6335078534031413,191,2001-06-30,2005-12-26,1640
10650,3.0283018867924527,212,2003-11-26,2005-12-29,764
10651,2.905263157894737,95,2001-01-29,2005-12-31,1797
10652,2.419753086419753,81,2000-01-05,2005-10-31,2126
10653,1.9924812030075187,133,2000-03-08,2005-12-29,2122
10654,3.7858472998137804,1611,2002-09-10,2005-12-30,1207
10655,3.5466067048242027,2446,2003-05-27,2005-12-31,949
10656,3.0578512396694215,121,2003-06-13,2005-12-19,920
10657,2.950189155107188,1586,2000-05-07,2005-12-30,2063
10658,2.632183908045977,174,2001-09-26,2005-12-26,1552
10659,2.6731517509727625,514,2003-07-21,2005-12-27,890
10660,3.6239234449760764,1045,2002-08-06,2005-12-29,1241
10661,3.8604769152714358,1971,2003-10-12,2005-12-31,811
10662,3.9781685467816854,15070,2001-07-26,2005-12-31,1619
10663,3.1693548387096775,124,2004-01-18,2005-12-28,710
10664,3.6944633730834755,11740,2001-03-11,2005-12-31,1756
10665,2.6301369863013697,146,2004-01-04,2005-12-30,726
10666,3.9800233061428334,12014,2003-01-03,2005-12-31,1093
10667,3.4905263157894737,1425,2005-06-17,2005-12-31,197
10668,3.375770020533881,487,2000-02-04,2005-12-31,2157
10669,3.891649694501018,2455,2004-08-14,2005-12-31,504
10670,2.8018018018018016,111,2005-03-12,2005-12-28,291
10671,3.132631578947368,475,2002-01-29,2005-12-31,1432
10672,2.371900826446281,121,2000-08-21,2005-12-22,1949
10673,3.302213535748375,22001,2002-06-21,2005-12-31,1289
10674,2.395348837209302,86,2001-05-02,2005-12-18,1691
10675,2.595959595959596,99,2001-02-18,2005-12-24,1770
10676,3.1810344827586206,348,2003-08-09,2005-12-31,875
10677,3.4754098360655736,183,2000-11-27,2005-12-30,1859
10678,3.800709219858156,4230,2000-04-29,2005-12-31,2072
10679,3.930795847750865,289,2004-05-28,2005-12-27,578
10680,2.9196872778962333,4221,2000-01-06,2005-12-31,2186
10681,3.056338028169014,142,2003-03-23,2005-12-15,998
10682,4.180522565320665,2526,2000-11-25,2005-12-31,1862
10683,3.850612244897959,1225,2003-09-12,2005-12-30,840
10684,2.0412371134020617,679,2000-11-30,2005-12-30,1856
10685,3.1548475505310036,2919,2002-06-29,2005-12-31,1281
10686,3.8313178294573644,3225,2000-05-02,2005-12-31,2069
10687,1.813953488372093,86,2000-03-27,2005-12-11,2085
10688,2.7026022304832713,269,2000-12-04,2005-12-28,1850
10689,3.2865497076023393,171,2002-11-07,2005-12-20,1139
10690,3.1686046511627906,172,2003-06-14,2005-12-23,923
10691,3.0330578512396693,121,2004-07-16,2005-12-31,533
10692,3.9362162162162164,925,2004-10-08,2005-12-31,449
10693,3.6502242152466366,446,2004-12-30,2005-12-30,365
10694,3.648876404494382,356,2003-11-10,2005-12-31,782
10695,3.1120993307502642,11356,2002-07-01,2005-12-31,1279
10696,3.157294832826748,2632,2003-01-06,2005-12-30,1089
10697,3.3729216152019004,421,2004-03-04,2005-12-30,666
10698,2.933333333333333,195,2004-07-08,2005-12-28,538
10699,3.8474226804123712,970,2004-05-14,2005-12-28,593
10700,2.1066666666666665,450,2003-06-04,2005-12-22,932
10701,3.4465116279069767,430,2005-03-19,2005-12-31,287
10702,3.6616087751371116,5470,2003-02-15,2005-12-31,1050
10703,2.066666666666667,180,2005-05-08,2005-12-25,231
10704,3.255932896890344,4888,2003-08-20,2005-12-31,864
10705,2.3146067415730336,89,2001-02-26,2005-12-18,1756
10706,2.802469135802469,81,2000-02-20,2005-12-20,2130
10707,3.0865384615384617,104,2001-02-05,2005-12-29,1788
10708,2.698581560283688,282,2003-05-24,2005-12-18,939
10709,3.2990654205607477,107,2005-04-08,2005-12-27,263
10710,3.2982005141388173,389,2003-09-13,2005-12-30,839
10711,3.0122422680412373,1552,2000-03-21,2005-12-30,2110
10712,3.354127499572723,11702,1999-12-09,2005-12-31,2214
10713,3.194349315068493,1168,2000-06-05,2005-12-30,2034
10714,1.9298245614035088,114,2002-10-15,2005-12-31,1173
10715,2.826530612244898,98,2000-11-04,2005-12-20,1872
10716,3.29375,160,2005-01-27,2005-12-31,338
10717,3.732824427480916,131,2004-07-23,2005-12-18,513
10718,2.642512077294686,207,2000-02-13,2005-12-28,2145
10719,1.804,250,2004-12-14,2005-12-18,369
10720,3.6256410256410256,195,2005-02-17,2005-12-31,317
10721,3.056210790464241,7970,2001-03-29,2005-12-31,1738
10722,3.1642512077294684,621,2000-01-21,2005-12-28,2168
10723,2.1564625850340136,147,2000-01-16,2005-12-14,2159
10724,3.3168648467593367,5971,2000-01-06,2005-12-31,2186
10725,3.259259259259259,108,2005-04-15,2005-12-29,258
10726,3.657996146435453,1038,2003-07-07,2005-12-31,908
10727,2.683098591549296,142,2002-11-20,2005-12-18,1124
10728,2.373134328358209,134,2003-01-15,2005-12-29,1079
10729,3.950934952852805,18771,2002-12-20,2005-12-31,1107
10730,3.3576919227304574,99910,2002-05-05,2005-12-31,1336
10731,3.0479041916167664,167,2003-12-01,2005-12-31,761
10732,3.274436090225564,1330,2000-01-26,2005-12-31,2166
10733,3.3552123552123554,2331,2004-03-10,2005-12-31,661
10734,3.844769489967836,26116,1999-12-10,2005-12-31,2213
10735,3.3211009174311927,109,2004-09-25,2005-12-15,446
10736,3.670394185071289,7154,2003-08-03,2005-12-31,881
10737,3.6053571428571427,560,2000-10-14,2005-12-29,1902
10738,3.8905380333951762,539,2004-07-12,2005-12-31,537
10739,3.435842976417167,27308,1999-12-24,2005-12-31,2199
10740,3.377952755905512,381,2003-05-12,2005-12-22,955
10741,2.804263565891473,1548,2003-05-25,2005-12-29,949
10742,3.5665024630541873,203,2005-08-19,2005-12-31,134
10743,4.05338078291815,281,2004-07-23,2005-12-30,525
10744,3.6749654218533885,2892,2000-01-11,2005-12-31,2181
10745,2.983117613956106,1777,2001-08-14,2005-12-31,1600
10746,4.130573248407643,1256,2003-09-20,2005-12-31,833
10747,3.6730656428304806,18753,2002-06-29,2005-12-31,1281
10748,3.654997043169722,8455,2000-01-08,2005-12-31,2184
10749,3.195075757575758,528,2002-04-01,2005-12-29,1368
10750,3.558839933073062,1793,2001-09-13,2005-12-31,1570
10751,2.9719101123595504,178,2002-02-12,2005-12-29,1416
10752,3.3358302122347068,801,2003-07-01,2005-12-31,914
10753,2.772277227722772,101,2002-10-16,2005-12-20,1161
10754,2.942857142857143,105,2004-09-27,2005-12-26,455
10755,3.6054794520547944,365,2000-01-10,2005-12-28,2179
10756,3.079710144927536,138,2004-07-13,2005-12-30,535
10757,3.985958485958486,1638,2005-01-27,2005-12-31,338
10758,2.9129129129129128,333,2004-12-17,2005-12-31,379
10759,2.601646439272419,33041,2004-08-12,2005-12-31,506
10760,3.0344444444444445,900,2001-06-07,2005-12-30,1667
10761,4.012698412698413,1260,2003-07-05,2005-12-31,910
10762,3.0,245,2005-01-11,2005-12-28,351
10763,3.6842105263157894,418,2004-07-20,2005-12-26,524
10764,4.079403377933757,4559,2004-09-17,2005-12-31,470
10765,2.5465994962216625,397,2002-03-28,2005-12-30,1373
10766,3.057077625570776,438,2001-01-11,2005-12-28,1812
10767,3.3649635036496353,1370,2002-08-05,2005-12-31,1244
10768,2.4274193548387095,124,2002-01-12,2005-12-20,1438
10769,3.0623229461756374,353,2004-08-28,2005-12-29,488
10770,3.0858208955223883,536,2002-08-24,2005-12-29,1223
10771,3.6648385131017673,1641,2003-07-13,2005-12-31,902
10772,2.6648936170212765,188,2003-03-03,2005-12-20,1023
10773,3.491513824254038,21918,2004-10-22,2005-12-31,435
10774,3.8926017262638717,81100,1999-11-11,2005-12-31,2242
10775,3.605147864184009,3652,2003-07-24,2005-12-31,891
10776,3.880893300248139,403,2003-07-24,2005-11-17,847
10777,3.4258675078864353,317,2000-01-27,2005-12-20,2154
10778,4.297506611258028,10588,2004-12-26,2005-12-31,370
10779,3.1561290322580646,775,2002-08-02,2005-12-31,1247
10780,3.017391304347826,115,2000-11-28,2005-12-29,1857
10781,3.5739130434782607,230,2005-03-31,2005-12-30,274
10782,2.76,75,2000-12-09,2005-12-18,1835
10783,3.249443207126949,449,2001-08-26,2005-12-30,1587
10784,3.4,365,2004-10-25,2005-12-27,428
10785,3.6161522548613982,60425,2000-04-22,2005-12-31,2079
10786,3.618409090909091,4400,2003-07-22,2005-12-30,892
10787,3.0059880239520957,167,2005-07-17,2005-12-31,167
10788,2.9431818181818183,176,2001-04-12,2005-12-17,1710
10789,3.239470517448857,1662,2003-04-17,2005-12-30,988
10790,3.4342105263157894,380,2003-10-21,2005-12-28,799
10791,2.909967845659164,311,2001-09-17,2005-10-03,1477
10792,3.8891820580474934,1516,2004-02-10,2005-12-31,690
10793,2.687074829931973,147,2003-11-05,2005-12-19,775
10794,2.1152263374485596,243,2004-02-13,2005-12-28,684
10795,2.9261538461538463,325,2000-01-26,2005-12-19,2154
10796,2.8725099601593627,251,2002-07-27,2005-12-25,1247
10797,3.9045194143857413,1571,2002-08-21,2005-12-27,1224
10798,3.1942857142857144,350,2000-10-20,2005-12-28,1895
10799,3.051859099804305,1022,2003-08-18,2005-12-30,865
10800,3.746192893401015,394,2003-09-19,2005-12-29,832
10801,2.9468085106382977,188,2000-11-17,2005-12-29,1868
10802,2.976470588235294,1275,2000-03-20,2005-12-29,2110
10803,3.2662337662337664,154,2005-05-27,2005-12-31,218
10804,2.705263157894737,380,2001-10-02,2005-12-30,1550
10805,3.0452261306532664,796,2000-01-18,2005-12-30,2173
10806,2.478908188585608,806,2000-12-18,2005-12-29,1837
10807,3.189655172413793,58,2005-07-27,2005-12-31,157
10808,3.8624017155110795,19586,2001-01-18,2005-12-31,1808
10809,3.4362120979700363,19557,1999-12-21,2005-12-31,2202
10810,3.684807256235828,882,2003-09-13,2005-12-31,840
10811,3.6807817589576546,307,2004-11-05,2005-12-29,419
10812,2.7007299270072993,274,2002-02-02,2005-12-31,1428
10813,3.5508474576271185,118,2003-10-21,2005-12-28,799
10814,4.0007656967840735,1306,2003-09-10,2005-12-30,842
10815,1.9906542056074767,107,2000-07-26,2005-12-29,1982
10816,2.6923076923076925,104,2003-03-05,2005-12-22,1023
10817,4.035087719298246,285,2005-02-24,2005-12-26,305
10818,3.244186046511628,430,2004-05-18,2005-12-20,581
10819,3.2823275862068964,1392,2003-10-26,2005-12-31,797
10820,4.1178636290631445,80941,2001-03-03,2005-12-31,1764
10821,2.6271186440677967,118,2003-04-22,2005-12-28,981
10822,3.4523486288351886,3683,2000-09-11,2005-12-29,1935
10823,2.9641255605381165,223,2000-07-29,2005-12-22,1972
10824,3.5285913528591353,717,2000-01-14,2005-12-28,2175
10825,4.285965942454492,1703,2005-03-01,2005-12-31,305
10826,2.9426751592356686,157,2000-09-14,2005-12-27,1930
10827,3.8252885624344177,7624,2000-01-06,2005-12-29,2184
10828,3.6725417439703154,11858,1999-12-21,2005-12-31,2202
10829,2.6054421768707483,147,2005-03-14,2005-12-20,281
10830,3.4935869084475897,6783,2000-01-05,2005-12-31,2187
10831,2.404312668463612,371,2001-06-13,2005-12-30,1661
10832,3.9399187586042794,58837,1999-12-09,2005-12-31,2214
10833,3.9903846153846154,624,2005-01-24,2005-12-31,341
10834,2.845799769850403,869,2003-03-06,2005-12-22,1022
10835,3.335411995515695,28544,2000-02-23,2005-12-31,2138
10836,3.3811586356253382,1847,2004-09-17,2005-12-31,470
10837,4.014471780028944,691,2003-09-28,2005-12-31,825
10838,3.185840707964602,113,2002-09-15,2005-12-27,1199
10839,3.365079365079365,126,2003-10-01,2005-12-30,821
10840,2.84,50,2005-08-27,2005-12-28,123
10841,3.406779661016949,295,2005-01-11,2005-12-27,350
10842,2.380281690140845,355,2000-01-21,2005-12-28,2168
10843,2.643939393939394,132,2002-11-13,2005-12-12,1125
10844,3.4042838018741635,1494,2001-06-08,2005-12-29,1665
10845,2.9791666666666665,144,2004-12-17,2005-12-16,364
10846,3.0785467830322713,4927,2000-11-09,2005-12-31,1878
10847,3.8641425389755013,1347,2003-12-01,2005-12-31,761
10848,3.0657427149964462,8442,2000-01-08,2005-12-31,2184
10849,3.3003412969283277,586,2002-08-21,2005-12-30,1227
10850,2.727272727272727,132,2002-08-06,2005-12-22,1234
10851,3.8544080604534003,3970,2000-01-06,2005-12-31,2186
10852,3.5481703659268145,8335,2002-01-12,2005-12-31,1449
10853,2.427308447937132,1018,2004-12-22,2005-12-31,374
10854,4.1532004197271775,11436,2001-04-16,2005-12-31,1720
10855,2.3165829145728645,199,2000-01-12,2005-12-29,2178
10856,3.65266742338252,881,2000-03-04,2005-12-31,2128
10857,3.777408637873754,602,2003-09-15,2005-12-28,835
10858,3.0608695652173914,115,2004-08-14,2005-12-30,503
10859,3.814785373608903,1258,2000-01-07,2005-12-26,2180
10860,3.2121448641898223,6406,2002-07-27,2005-12-31,1253
10861,3.453220338983051,2950,2001-10-29,2005-12-30,1523
10862,2.4204545454545454,88,2001-07-19,2005-12-22,1617
10863,2.8282039503904457,4354,2002-05-06,2005-12-31,1335
10864,3.3419689119170983,193,2004-01-31,2005-12-19,688
10865,3.591194968553459,318,2000-02-17,2005-12-27,2140
10866,3.675799086757991,219,2003-07-23,2005-12-30,891
10867,2.52073732718894,217,2004-08-24,2005-12-21,484
10868,3.1297709923664123,393,2005-08-02,2005-12-31,151
10869,3.9322033898305087,236,2003-11-07,2005-12-01,755
10870,2.7662337662337664,77,2000-09-02,2005-12-31,1946
10871,3.511094674556213,1352,2000-01-07,2005-12-29,2183
10872,3.1725080483508474,16463,1999-12-16,2005-12-31,2207
10873,2.4760479041916166,334,2005-04-29,2005-12-28,243
10874,3.6259259259259258,270,2004-10-23,2005-12-30,433
10875,2.7210884353741496,147,2004-10-13,2005-12-25,438
10876,3.75,212,2003-11-11,2005-12-18,768
10877,3.4566258648217136,1879,2001-06-27,2005-12-31,1648
10878,3.4893617021276597,141,2002-08-01,2005-12-09,1226
10879,2.5555555555555554,855,2003-03-30,2005-12-31,1007
10880,3.7307020607754104,2863,2000-07-07,2005-12-29,2001
10881,2.936725811851356,2987,2001-06-28,2005-12-31,1647
10882,3.0754352030947776,517,1999-12-27,2005-12-28,2193
10883,4.123402555910543,2504,2000-08-12,2005-12-29,1965
10884,3.7304270462633453,1124,2001-03-17,2005-12-31,1750
10885,2.7549194991055455,559,2004-11-12,2005-12-30,413
10886,2.842495797974829,24393,2000-01-08,2005-12-31,2184
10887,3.46,1050,2005-02-04,2005-12-31,330
10888,3.0511811023622046,254,2000-01-10,2005-12-23,2174
10889,3.4748117079330716,22173,2000-04-18,2005-12-31,2083
10890,3.81046004842615,10325,1999-12-17,2005-12-31,2206
10891,3.246153846153846,130,2004-05-23,2005-12-19,575
10892,3.641411220358589,3458,2003-04-01,2005-12-31,1005
10893,3.9021601016518423,3935,2004-09-01,2005-12-31,486
10894,3.0695445715519103,23165,2001-12-27,2005-12-31,1465
10895,3.3171140939597317,2980,2001-03-21,2005-12-31,1746
10896,3.870646766169154,201,2005-07-15,2005-12-27,165
10897,3.6280701754385967,285,2000-03-09,2005-12-27,2119
10898,3.1818181818181817,121,2001-01-05,2005-12-22,1812
10899,3.5119503499273734,22719,2005-01-19,2005-12-31,346
10900,2.9289940828402368,169,2000-10-27,2005-12-20,1880
10901,1.955223880597015,134,2004-05-20,2005-12-22,581
10902,3.95,60,2005-07-20,2005-12-29,162
10903,3.5884213856374565,3161,2000-05-02,2005-12-31,2069
10904,2.853080568720379,422,2000-05-02,2005-12-31,2069
10905,3.0373280943025542,509,2004-05-04,2005-12-31,606
10906,3.49626161693802,71555,2004-06-09,2005-12-31,570
10907,2.8940677966101696,236,2000-12-15,2005-12-05,1816
10908,3.0568181818181817,88,2004-12-18,2005-12-28,375
10909,2.8076923076923075,468,2001-07-16,2005-12-29,1627
10910,3.847695390781563,2495,2001-01-24,2005-12-31,1802
10911,3.353919239904988,2105,2003-05-13,2005-12-31,963
10912,3.4970273483947683,2523,2003-12-24,2005-12-31,738
10913,2.7754491017964074,334,2003-12-13,2005-12-28,746
10914,3.620173364854216,1269,2001-03-08,2005-12-31,1759
10915,4.039426523297491,279,2004-07-22,2005-12-30,526
10916,3.0076923076923077,130,2003-08-26,2005-12-29,856
10917,3.442953020134228,149,2004-02-09,2005-10-25,624
10918,4.000231588698472,4318,2001-06-25,2005-12-31,1650
10919,1.9454545454545455,110,2005-07-03,2005-12-29,179
10920,3.7973228575585627,13746,1999-12-30,2005-12-31,2193
10921,3.080304445460146,50321,2003-01-13,2005-12-31,1083
10922,3.1947115384615383,416,2004-02-13,2005-12-30,686
10923,3.1969486823855755,721,2000-01-12,2005-12-30,2179
10924,3.0707964601769913,113,2005-05-27,2005-12-28,215
10925,2.3443187407771764,2033,2002-05-29,2005-12-27,1308
10926,2.955025860130425,4447,2004-02-13,2005-12-31,687
10927,2.7142857142857144,840,2004-03-11,2005-12-29,658
10928,3.3671577811843525,70452,1999-12-09,2005-12-31,2214
10929,3.0733496332518335,409,2005-03-25,2005-12-31,281
10930,3.6445623342175066,1131,2000-01-14,2005-12-31,2178
10931,2.707692307692308,65,2000-01-05,2005-12-27,2183
10932,2.7155172413793105,116,2004-05-03,2005-12-22,598
10933,3.26027397260274,511,2005-04-13,2005-12-30,261
10934,3.345864661654135,133,2005-07-31,2005-12-29,151
10935,3.4479851973684212,4864,2001-09-29,2005-12-31,1554
10936,3.2934065934065933,910,2003-04-13,2005-12-30,992
10937,2.4171428571428573,350,2003-03-15,2005-12-30,1021
10938,3.1915285451197053,1086,2002-11-20,2005-12-31,1137
10939,3.211618257261411,482,2001-02-11,2005-12-22,1775
10940,2.34703196347032,438,2003-03-23,2005-12-28,1011
10941,3.9375,352,2005-07-01,2005-12-31,183
10942,2.996987951807229,664,2003-09-12,2005-12-29,839
10943,3.7664233576642334,137,2004-07-23,2005-12-23,518
10944,3.405532190229699,6182,2000-01-08,2005-12-31,2184
10945,3.910674157303371,1780,2005-01-02,2005-12-31,363
10946,3.5111548556430447,1524,2005-04-29,2005-12-31,246
10947,4.3088710221269775,133457,2004-08-22,2005-12-31,496
10948,3.4811557788944723,796,2004-04-30,2005-12-24,603
10949,2.912,125,2003-09-13,2005-12-20,829
10950,2.143835616438356,146,2000-01-14,2005-10-11,2097
10951,4.059581320450886,4968,2004-08-05,2005-12-31,513
10952,3.0572737686139746,873,2003-08-27,2005-12-30,856
10953,2.8705882352941177,170,2004-03-20,2005-12-22,642
10954,2.9891696750902526,277,2003-07-25,2005-12-28,887
10955,3.8104340327680366,6958,2000-01-05,2005-12-29,2185
10956,3.0205920205920207,777,2001-04-08,2005-12-30,1727
10957,3.451581975071908,1043,2003-04-18,2005-12-31,988
10958,3.6271777003484322,287,2000-01-12,2005-12-31,2180
10959,3.7169421487603307,968,2002-04-09,2005-12-31,1362
10960,2.840974212034384,698,2000-10-18,2005-12-31,1900
10961,3.956460674157303,2136,2003-01-13,2005-12-17,1069
10962,2.43575624082232,5448,2001-07-12,2005-12-31,1633
10963,3.2323232323232323,198,2005-07-27,2005-12-23,149
10964,3.684285040113261,2119,2005-02-15,2005-12-31,319
10965,3.2258278145695365,1510,2003-02-27,2005-12-31,1038
10966,2.75,196,2002-12-07,2005-12-28,1117
10967,3.0301204819277108,1162,2003-08-02,2005-12-31,882
10968,3.4285714285714284,119,2004-08-18,2005-12-27,496
10969,2.5785123966942147,121,2000-03-03,2005-12-27,2125
10970,4.076449461262186,9745,2003-03-15,2005-12-31,1022
10971,3.4864864864864864,259,2005-01-21,2005-12-28,341
10972,2.5535714285714284,112,2000-12-03,2005-12-26,1849
10973,3.955801104972376,181,2005-08-06,2005-12-30,146
10974,2.5864197530864197,162,2000-12-27,2005-12-30,1829
10975,2.6873727087576373,982,2004-10-18,2005-12-28,436
10976,2.9672131147540983,122,2005-07-12,2005-12-28,169
10977,2.6779026217228465,267,2000-08-09,2005-12-28,1967
10978,2.928,125,2000-03-21,2005-12-20,2100
10979,3.712451861360719,2337,2003-12-09,2005-12-31,753
10980,2.896551724137931,87,2004-11-06,2005-12-20,409
10981,3.474492415402567,21425,2002-02-06,2005-12-31,1424
10982,4.107706592386258,10770,2002-02-21,2005-12-31,1409
10983,2.797872340425532,94,2003-06-04,2005-12-21,931
10984,3.6012658227848102,1264,2002-03-14,2005-12-31,1388
10985,3.4574468085106385,94,2005-03-03,2005-12-20,292
10986,3.270135401436654,31462,2004-05-29,2005-12-31,581
10987,2.5294117647058822,136,2005-09-09,2005-12-30,112
10988,3.3331695935159034,8143,2000-01-05,2005-12-31,2187
10989,3.0878164556962027,1264,2000-01-20,2005-12-31,2172
10990,3.129032258064516,155,2005-02-17,2005-12-27,313
10991,3.168389210990673,3967,2000-08-16,2005-12-31,1963
10992,2.995121951219512,205,2002-09-19,2005-12-18,1186
10993,2.8286802030456855,788,2001-01-22,2005-12-31,1804
10994,2.8543046357615895,302,2004-08-28,2005-12-29,488
10995,3.245398773006135,815,1999-12-30,2005-12-31,2193
10996,3.1955043445409896,10588,2001-06-30,2005-12-31,1645
10997,3.2046332046332044,259,2004-02-24,2005-12-26,671
10998,3.0804597701149423,174,2002-06-06,2005-12-20,1293
10999,2.8665568369028005,607,2001-01-04,2005-12-29,1820
11000,3.4917127071823204,181,2003-05-22,2005-12-29,952
11001,1.6266094420600858,233,2005-08-19,2005-12-28,131
11002,3.426829268292683,164,2005-07-17,2005-12-31,167
11003,3.3157894736842106,171,2005-03-11,2005-12-20,284
11004,3.39242715058454,11462,1999-12-30,2005-12-31,2193
11005,3.4065149486836233,11205,1999-12-11,2005-12-31,2212
11006,3.0136054421768708,147,2004-02-19,2005-12-28,678
11007,3.801418439716312,282,2005-04-08,2005-12-31,267
11008,3.5,98,2005-03-04,2005-12-27,298
11009,2.1728395061728394,81,2002-03-12,2005-12-18,1377
11010,3.369901547116737,711,2004-08-13,2005-12-30,504
11011,2.169230769230769,130,2004-06-03,2005-12-29,574
11012,2.9146341463414633,164,2004-05-13,2005-12-27,593
11013,3.044788773571115,34205,2001-03-03,2005-12-31,1764
11014,2.6473684210526316,760,2005-03-06,2005-12-30,299
11015,3.330188679245283,106,2004-11-19,2005-12-20,396
11016,2.4653465346534653,101,2001-01-26,2005-12-22,1791
11017,3.272727272727273,132,2002-11-01,2005-11-25,1120
11018,2.8508771929824563,114,2004-08-06,2005-11-16,467
11019,2.7547169811320753,106,2003-05-07,2005-12-18,956
11020,3.843710292249047,787,2004-04-09,2005-12-31,631
11021,3.3008130081300813,123,2005-02-09,2005-12-28,322
11022,3.5931332137141747,103105,2004-05-18,2005-12-31,592
11023,3.704156479217604,409,2005-01-24,2005-12-28,338
