Movie_ID,Avg_Rating,Watch_Count,Min_Date,Max_Date,Date_Diff,Std_Dev,Year,Year_Diff
11027,3.2758620689655173,116,2002-12-11,2005-11-28,1083,1.0921554826126634,1998,4
11028,3.338742393509128,493,2000-11-24,2005-12-29,1861,1.1742754384961116,1981,19
11029,2.838926174496644,3874,2000-01-06,2005-12-31,2186,1.0368239270184607,1998,2
11030,3.697705207413945,6798,2005-02-08,2005-12-31,326,1.048884889647576,2003,2
11031,2.2697841726618706,278,2000-04-20,2005-12-21,2071,1.0210177322495853,1998,2
11032,3.148026315789474,19760,2002-09-23,2005-12-31,1195,0.9749642779104094,2002,0
11033,2.6144578313253013,83,2000-05-31,2005-12-18,2027,1.1773401740343525,1992,8
11034,3.0463242698892246,993,2003-05-29,2005-12-31,947,0.9836716745395422,1993,10
11035,2.9427083333333335,384,2004-09-22,2005-12-19,453,1.1991506821799636,1988,16
11036,3.339712918660287,209,2005-03-17,2005-12-19,277,1.136967083057951,2005,0
11037,2.921875,128,2004-08-12,2005-12-28,503,1.389552553598675,2004,0
11038,3.8449223581146077,14554,2001-03-14,2005-12-31,1753,0.8769159805429125,1984,17
11039,3.4485981308411215,428,2002-11-12,2005-12-30,1144,1.2692260627289038,1970,32
11040,3.96354847267118,101779,2003-09-19,2005-12-31,834,0.9811080973278336,2003,0
11041,3.4864864864864864,222,2003-09-15,2005-12-22,829,1.1601596462530208,2003,0
11042,3.5243548633379143,6549,2001-03-23,2005-12-31,1744,0.9965859098759252,1978,23
11043,3.771671826625387,1292,2003-01-18,2005-12-31,1078,1.156145197935755,1970,33
11044,3.375586854460094,213,2003-12-03,2005-12-22,750,1.081475781625032,1961,42
11045,3.364347146207975,1279,2002-03-26,2005-12-29,1374,1.3126965848358327,1984,18
11046,3.318840579710145,621,2004-11-20,2005-12-31,406,0.9545050779849305,2004,0
11047,3.60322411380597,34304,1999-12-30,2005-12-31,2193,0.8988826793406587,1995,4
11048,2.9390862944162435,197,2000-03-08,2005-12-30,2123,1.1048802583865924,1992,8
11049,2.8274647887323945,284,2003-02-14,2005-12-28,1048,1.020194976597719,2002,1
11050,4.260139049826187,5178,2004-05-27,2005-12-31,583,0.9769007514626309,1977,27
11051,3.8309372233230743,23719,1999-12-08,2005-12-31,2215,0.9876131869971576,1982,17
11052,3.946613545816733,1255,2004-08-13,2005-12-31,505,1.3303664481710427,2000,4
11053,2.9689119170984455,193,2003-10-02,2005-12-20,810,1.1677379118375235,2003,0
11054,3.396694214876033,121,2004-02-06,2005-11-14,647,1.281141020360205,2004,0
11055,2.9468085106382977,94,2000-09-04,2005-12-19,1932,1.1299159858062695,2000,0
11056,3.6516587677725116,422,2004-01-15,2005-12-30,715,1.20941853960863,2003,1
11057,3.71484375,256,2003-09-18,2005-12-22,826,1.3722510399583112,1980,23
11058,1.9075630252100841,119,2005-07-03,2005-12-21,171,0.9828322670028478,1983,22
11059,3.752839618355293,2201,2000-01-06,2005-12-31,2186,0.9029106349581788,1997,3
11060,3.7038123167155423,3410,2003-08-25,2005-12-30,858,0.9460126817853803,2000,3
11061,3.2397094430992737,2478,2001-10-09,2005-12-30,1543,1.0619891663394208,1950,51
11062,3.5662745098039217,8925,2000-01-08,2005-12-29,2182,0.9996664967998976,1994,6
11063,2.075221238938053,226,2003-07-30,2005-12-26,880,1.1308231789041567,1974,29
11064,4.094234537539947,152078,1999-12-09,2005-12-31,2214,1.0803649825782418,1994,5
11065,3.3080691642651296,3470,2003-02-24,2005-12-31,1041,1.0987130582531852,1994,9
11066,2.958730158730159,315,2000-03-26,2005-12-28,2103,0.9749464987174628,1997,3
11067,2.9806201550387597,258,2003-09-13,2005-12-20,829,1.4852099653411346,1998,5
11068,4.262399321746503,2359,2004-04-07,2005-12-31,633,0.9099801980898102,1996,8
11069,3.130260521042084,499,2002-11-18,2005-12-28,1136,1.1707042007128856,2002,0
11070,2.9782823297137218,1013,2000-01-08,2005-12-29,2182,1.2009228217368841,1986,14
11071,3.8251333728512154,1687,2004-04-30,2005-12-31,610,1.0602866577273484,1962,42
11072,3.9696969696969697,660,2002-03-12,2005-12-27,1386,1.079111883610981,2000,2
11073,2.7848101265822787,79,2005-07-03,2005-12-28,178,1.0460044378484739,2003,2
11074,2.946524064171123,187,2003-09-13,2005-12-20,829,1.216961756765,1988,15
11075,3.8677221654749743,1958,2004-04-17,2005-12-31,623,0.8815198124798971,1951,53
11076,3.0526315789473686,855,2002-10-20,2005-12-28,1165,1.0985574845117474,1992,10
11077,3.6011365224276863,107345,2004-10-09,2005-12-31,448,1.0524790864706597,2004,0
11078,3.789297658862876,299,2003-10-10,2005-12-28,810,1.1435928202899237,2003,0
11079,2.7710280373831777,214,2000-01-05,2005-11-29,2155,1.2887748919865367,1971,29
11080,3.0884559092572266,10932,1999-12-06,2005-12-31,2217,1.2022401229812762,1998,1
11081,3.6517150395778364,379,2004-10-27,2005-12-30,429,1.0312913582846914,1943,61
11082,3.108527131782946,258,2000-03-21,2005-12-31,2111,1.2238887444510942,1999,1
11083,3.3189655172413794,232,2004-01-03,2005-12-31,728,1.1516909302437837,2003,1
11084,3.8323390677025526,14416,2001-03-05,2005-12-30,1761,0.8956581407786401,1986,15
11085,3.331262939958592,966,2001-05-02,2005-12-28,1701,1.11606073488478,1977,24
11086,2.8645161290322583,155,2005-04-06,2005-12-28,266,1.0935312711449687,1997,8
11087,2.663265306122449,98,2003-09-12,2005-10-13,762,1.1835981969290155,1998,5
11088,4.010718113612004,933,2004-02-26,2005-12-31,674,1.0148536432589297,1992,12
11089,4.284053653555278,130243,2001-06-12,2005-12-31,1663,0.8134967307191335,2001,0
11090,3.698193411264612,29171,2000-01-20,2005-12-31,2172,0.8828323927514474,1999,1
11091,3.9394904458598727,314,2005-09-16,2005-12-31,106,1.0692482182845071,1996,9
11092,3.218956953642384,2416,2003-01-23,2005-12-29,1071,1.5865860808462502,2000,3
11093,2.494071146245059,253,2004-06-18,2005-12-29,559,1.01426552266834,1999,5
11094,2.9679144385026737,187,2004-03-28,2005-12-21,633,1.0260255468298038,1956,48
11095,2.925764192139738,2061,2002-02-16,2005-12-28,1411,0.97583469906621,2000,2
11096,2.7372815533980583,5150,1999-12-31,2005-12-31,2192,1.066040526757665,1998,1
11097,4.007706422018349,2725,2000-01-08,2005-12-31,2184,1.0038176330185127,1961,39
11098,2.9760479041916166,167,2004-04-09,2005-12-21,621,1.1561886691432415,1987,17
11099,3.8242255482074485,2873,2002-12-04,2005-12-31,1123,1.0674067679021049,1994,8
11100,3.6505102040816326,392,2005-02-11,2005-12-29,321,0.9820901271260309,1959,46
11101,3.8030495552731893,3935,2001-05-01,2005-12-31,1705,0.9275158020895145,1999,2
11102,2.3640552995391704,217,2002-02-01,2005-12-28,1426,0.972395932107727,1998,4
11103,2.7764039155074705,1941,2002-07-31,2005-12-29,1247,1.1147925930091032,1987,15
11104,3.1555555555555554,90,2004-07-23,2005-12-08,503,1.0590552405313327,1945,59
11105,3.67877094972067,358,2004-10-09,2005-12-30,447,1.3720485606242734,1994,10
11106,3.183266932270916,251,2004-08-28,2005-12-31,490,1.1376637835767434,1994,10
11107,3.5353383458646617,665,2002-06-13,2005-12-30,1296,1.098616016593575,1978,24
11108,3.574404761904762,672,2004-10-23,2005-12-31,434,1.009847018784716,2004,0
11109,3.5131964809384164,682,2004-03-11,2005-12-29,658,1.0313594180258372,2003,1
11110,3.1150204018785126,12989,2001-02-19,2005-12-31,1776,1.0343708082032603,2001,0
11111,3.5824175824175826,637,2003-09-27,2005-12-30,825,0.8945353638479863,1940,63
11112,2.988372093023256,86,2000-01-13,2005-11-28,2146,1.1930601882801626,1987,13
11113,3.7453703703703702,216,2003-06-12,2005-12-19,921,1.2180719999538163,1999,4
11114,3.707953394123607,7896,2001-03-09,2005-12-31,1758,0.8437484240108407,1954,47
11115,2.7285714285714286,140,2001-01-23,2005-12-31,1803,1.3562689889549278,2000,1
11116,3.1164383561643834,146,2004-01-05,2005-12-15,710,1.1537660909931247,2002,2
11117,3.6285714285714286,140,2004-04-21,2005-12-15,603,1.0549155726241086,2004,0
11118,3.555,400,2004-07-21,2005-12-31,528,1.2229939843328281,1965,39
11119,3.6008435582822087,2608,2000-01-11,2005-12-31,2181,1.1239755842499168,1997,3
11120,3.18978102189781,137,2003-05-27,2005-12-12,930,1.018453605135577,1996,7
11121,3.548502139800285,4206,2003-08-16,2005-12-25,862,0.8426228181515247,1986,17
11122,3.6062111801242236,805,2002-12-01,2005-12-30,1125,1.080220716401748,1963,39
11123,2.9421715184893786,7626,2004-07-27,2005-12-31,522,1.0468060800047574,2004,0
11124,4.00744248985115,1478,2004-10-08,2005-12-31,449,0.9348869614802965,1977,27
11125,3.700636942675159,1570,2003-09-15,2005-12-31,838,1.212138354353123,1975,28
11126,4.287166038354368,6101,2004-12-22,2005-12-31,374,1.0176221963763825,2000,4
11127,2.739021329987453,797,2003-12-05,2005-12-30,756,1.1721841254326555,1998,5
11128,2.8486238532110093,218,2000-03-08,2005-12-22,2115,1.3057910489015983,1976,24
11129,3.316901408450704,142,2000-01-10,2005-12-12,2163,1.074327883636223,1987,13
11130,2.373695198329854,479,2002-07-31,2005-12-29,1247,1.2510318414844037,1980,22
11131,3.3874538745387452,542,2005-05-31,2005-12-30,213,1.3030851252027633,2004,1
11132,3.2851016518424396,25184,2003-10-18,2005-12-31,805,1.1031998910414307,2003,0
11133,2.9313725490196076,102,2004-02-26,2005-12-22,665,1.2606756315372538,1995,9
11134,3.676827073082923,24999,2005-02-01,2005-12-31,333,1.1734537044234814,2005,0
11135,3.2935528120713307,729,2000-09-05,2005-12-23,1935,1.3491856000064433,1999,1
11136,2.9467723669309174,883,2001-12-22,2005-12-30,1469,1.0137928051394696,2000,1
11137,3.185185185185185,1134,2003-12-31,2005-12-31,731,1.1072700106714322,1996,7
11138,2.8753799392097266,329,2000-09-21,2005-12-20,1916,1.095849399796962,1999,1
11139,3.434237394627991,38198,1999-12-30,2005-12-31,2193,0.9930025136299697,1992,7
11140,3.3806626098715347,1479,2000-10-18,2005-12-06,1875,1.081486144406319,2000,0
11141,3.689651072935862,16823,2000-01-06,2005-12-31,2186,0.9524626657770332,1971,29
11142,4.056102362204724,1016,2004-09-23,2005-12-31,464,1.0503586839176007,1991,13
11143,2.7339449541284404,109,2000-03-03,2005-12-20,2118,1.1990907190439977,1989,11
11144,3.0141509433962264,212,2004-10-16,2005-12-31,441,1.1415412113882197,1983,21
11145,3.3828125,128,2005-09-06,2005-12-30,115,1.1780211202871194,2005,0
11146,2.1824817518248176,137,2000-02-17,2005-12-11,2124,0.9488303798562128,1996,4
11147,2.6766467065868262,167,2003-08-05,2005-12-10,858,1.071365872269219,1977,26
11148,4.2,5,2005-11-27,2005-12-19,22,0.8366600265340756,1996,9
11149,3.1451246444970526,125878,2002-11-16,2005-12-31,1141,1.1232607504602548,2002,0
11150,2.8181818181818183,132,2005-02-10,2005-12-30,323,1.277032472631549,1984,21
11151,2.267605633802817,142,2000-11-01,2005-12-13,1868,1.1039291075870608,1997,3
11152,4.191595228956086,70341,1999-12-09,2005-12-31,2214,0.8702657055990153,1998,1
11153,3.8767517067912323,2783,2003-06-29,2005-12-31,916,1.1114601110769735,1977,26
11154,3.026666666666667,300,2000-11-23,2005-12-27,1860,1.2265004007332754,2000,0
11155,3.5146009085009733,1541,2003-03-13,2005-12-26,1019,1.1557090024806238,2000,3
11156,2.6575916230366494,955,2003-08-05,2005-12-31,879,1.2954655884719894,1976,27
11157,3.647727272727273,88,2005-03-18,2005-12-29,286,1.414536784806068,2003,2
11158,3.245492371705964,721,2003-03-07,2005-12-23,1022,1.1014812313728857,1993,10
11159,3.1603053435114505,131,2005-01-05,2005-12-31,360,1.33483962674363,1988,17
11160,4.157441016333938,2204,2003-06-03,2005-12-31,942,1.0262925637398477,1991,12
11161,2.8064742152466366,7136,2000-09-03,2005-12-31,1945,1.1189732060756823,2000,0
11162,3.460122699386503,163,2005-01-30,2005-12-28,332,1.2284960130125495,2001,4
11163,2.9554455445544554,202,2000-02-03,2005-12-29,2156,1.1899224647615614,1998,2
11164,4.236492471213463,39515,2002-06-04,2005-12-31,1306,1.1107723899774151,2000,2
11165,3.796622856645487,57445,1999-12-30,2005-12-31,2193,1.0846343804858998,1968,31
11166,3.627139240506329,19750,2004-10-14,2005-12-31,443,1.0586682378102075,2004,0
11167,3.9063394683026584,2445,2004-12-04,2005-12-31,392,1.3863892596645206,2003,1
11168,3.1341107871720117,686,2002-08-02,2005-12-19,1235,1.2472813106914797,1987,15
11169,2.658291457286432,199,2001-12-30,2005-12-22,1453,1.134321803999052,1985,16
11170,2.8579234972677594,549,2003-07-21,2005-12-27,890,1.1517346745496593,2001,2
11171,2.9406576174841965,20407,2001-05-02,2005-12-31,1704,1.003501084151402,1978,23
11172,3.713947150136272,8439,1999-12-30,2005-12-31,2193,0.9501355562790167,1997,2
11173,3.382508050590377,64281,2003-10-21,2005-12-31,802,1.0493344858942402,2003,0
11174,3.0302114803625377,331,2002-07-18,2005-12-31,1262,0.9873409119208271,1996,6
11175,3.1881188118811883,101,2000-12-06,2005-12-06,1826,1.2783807827648905,1991,9
11176,3.5504439063761097,6195,2005-01-23,2005-12-31,342,0.867095392841506,1989,16
11177,2.8636363636363638,132,2005-05-27,2005-12-31,218,0.914453303268369,1989,16
11178,3.317757009345794,428,2004-10-12,2005-12-31,445,1.3082203141925204,1992,12
11179,3.0103092783505154,97,2000-04-27,2005-12-13,2056,1.1039214698898872,1998,2
11180,3.6430555555555557,1440,2000-06-24,2005-12-31,2016,1.0651242250092556,1999,1
11181,2.3304347826086955,115,2000-01-13,2005-12-20,2168,1.240555472150001,1999,1
11182,3.5461879256761226,105861,2003-09-29,2005-12-31,824,0.9863962951187805,2003,0
11183,3.5967302452316074,9909,2002-03-07,2005-12-31,1395,0.901403721845161,1991,11
11184,2.717277486910995,1146,2000-01-13,2005-12-31,2179,1.237125102935705,1999,1
11185,3.385516506922258,939,2003-03-03,2005-12-31,1034,1.0108383991437608,1943,60
11186,3.5711263685284838,26945,2000-01-05,2005-12-31,2187,0.9988476197598012,1992,8
11187,3.685438863521055,1971,2004-10-16,2005-12-31,441,1.1158689440048253,1987,17
11188,3.31447963800905,442,2002-08-03,2005-12-26,1241,1.2859676384567946,1966,36
11189,3.513157894736842,152,2004-04-16,2005-12-27,620,1.0228310413467898,2004,0
11190,3.5042735042735043,234,2001-03-21,2005-12-31,1746,0.9771986906957758,1938,63
11191,4.28074144347953,13703,2003-11-12,2005-12-31,780,1.0168263133354354,1999,4
11192,2.937626008064516,7936,1999-12-30,2005-12-31,2193,1.0751313205933137,1996,3
11193,3.562780269058296,1784,2004-03-23,2005-12-31,648,1.0232761134764012,1995,9
11194,2.480225988700565,177,2001-02-27,2005-12-19,1756,1.0557762949614695,1998,3
11195,2.7796052631578947,304,2004-10-19,2005-12-21,428,1.0183685144029755,1956,48
11196,3.5736434108527133,258,2003-12-30,2005-12-15,716,1.2048875420888572,2003,0
11197,3.173570019723866,507,2001-08-26,2005-12-30,1587,1.096820628289288,1944,57
11198,3.786439864066194,54144,2000-04-16,2005-12-31,2085,0.9103427988296082,1999,1
11199,3.3071086920666337,18189,1999-12-21,2005-12-31,2202,1.0053324628170017,1989,10
11200,2.231578947368421,95,2005-02-26,2005-12-28,305,1.1979826267605707,2004,1
11201,1.9812206572769953,213,2003-06-23,2005-12-29,920,1.0638238315045045,1998,5
11202,4.264401772525849,677,2003-10-22,2005-12-31,801,1.0317963329357085,1999,4
11203,3.119718309859155,142,2004-06-20,2005-12-30,558,1.3180815328272002,2004,0
11204,3.9237637362637363,1456,2003-06-21,2005-12-31,924,1.1118041357349333,2002,1
11205,4.053038674033149,905,2003-09-14,2005-12-31,839,0.9450933743998648,1993,10
11206,2.8924825174825175,1144,2004-12-08,2005-12-31,388,1.0150983340866897,1977,27
11207,2.8475336322869955,223,2003-04-10,2005-12-26,991,1.1044874550116848,1959,44
11208,3.2007874015748032,254,2000-02-07,2005-12-31,2154,1.3138963004058193,1964,36
11209,3.718350119904077,52125,1999-12-30,2005-12-31,2193,0.8697071311770731,1983,16
11210,3.6504925209777452,2741,2000-09-11,2005-12-30,1936,1.0045828990830847,1973,27
11211,2.6146496815286624,314,2002-04-03,2005-12-28,1365,0.9730762318149698,1997,5
11212,3.792452830188679,106,2005-01-30,2005-12-24,328,1.2088324247335327,2004,1
11213,3.180679195515991,6066,2000-01-05,2005-12-31,2187,0.9643245205799079,1998,2
11214,3.486035422343324,14680,2000-01-06,2005-12-31,2186,0.903895380497936,1987,13
11215,3.2428256070640176,453,2005-07-25,2005-12-29,157,0.9835923673877993,2005,0
11216,4.2465753424657535,73,2005-02-19,2005-12-31,315,0.9395746957150379,1991,14
11217,2.774193548387097,93,2003-07-20,2005-12-07,871,1.3280341163937583,2003,0
11218,3.5898046688899474,12594,2000-02-01,2005-12-31,2160,0.9940237094929795,1995,5
11219,3.6734770150741247,16054,2001-03-05,2005-12-31,1762,1.0671810447902428,1986,15
11220,3.4696969696969697,132,2005-01-11,2005-12-23,346,1.2747662197851224,1958,47
11221,3.561852528945765,1641,2003-09-16,2005-12-29,835,1.0786090773091341,2003,0
11222,4.000236239073943,12699,2001-03-04,2005-12-31,1763,0.9694904544760158,1994,7
11223,3.024793388429752,363,2002-03-08,2005-12-21,1384,1.044291056547405,1992,10
11224,3.121019108280255,157,2002-11-15,2005-12-22,1133,1.1786036853278674,1990,12
11225,3.167632450331126,2416,2002-07-06,2005-12-31,1274,1.0914895434420957,1990,12
11226,2.9368770764119603,4816,2002-10-08,2005-12-31,1180,1.145745720806073,2002,0
11227,3.6589506172839505,14904,2000-03-07,2005-12-31,2125,1.031525027788171,1969,31
11228,3.851159793814433,1552,2004-03-20,2005-12-31,651,0.9763872117886327,1999,5
11229,2.602094240837696,191,2002-07-18,2005-12-18,1249,1.0456908124691768,2002,0
11230,3.0,127,2004-10-08,2005-12-15,433,1.168366109179552,1997,7
11231,2.2151162790697674,344,2004-10-13,2005-12-28,441,1.2266256487072904,2004,0
11232,2.7373737373737375,99,2003-07-25,2005-12-20,879,1.2501906677918568,2003,0
11233,2.8833333333333333,180,2003-09-13,2005-12-23,832,1.1736159089224965,1975,28
11234,3.779708197350739,20836,1999-11-11,2005-12-31,2242,1.0106906501957378,1998,1
11235,3.025,80,2005-04-02,2005-12-22,264,1.1904153088712093,1995,10
11236,4.062008108752683,4193,2004-10-27,2005-12-31,430,0.9985530910760786,1989,15
11237,3.861873990306947,1238,2004-03-01,2005-12-31,670,1.12779983128758,1996,8
11238,3.501333333333333,375,2003-10-29,2005-12-29,792,1.158264113911744,2001,2
11239,3.6769662921348316,356,2000-12-13,2005-12-29,1842,1.1984157659828887,2000,0
11240,3.331034482758621,870,2001-04-14,2005-12-25,1716,1.2420805835471227,2000,1
11241,3.8760162601626016,492,2005-03-28,2005-12-29,276,1.121387153667831,2005,0
11242,3.783238787449034,22564,1999-12-21,2005-12-31,2202,1.1611847371409707,1985,14
11243,3.8173758865248226,564,2005-04-09,2005-12-31,266,0.9667562326372182,1982,23
11244,2.5272727272727273,165,2004-05-11,2005-12-28,596,1.068185356412501,1989,15
11245,3.1603498542274053,1029,2003-05-26,2005-12-30,949,1.110851267704887,1991,12
11246,2.877049180327869,244,2003-06-10,2005-12-20,924,1.0189793073694196,2000,3
11247,4.078525641025641,624,2004-09-21,2005-12-31,466,0.9969071300711754,1997,7
11248,3.486013986013986,1716,2005-01-22,2005-12-29,341,0.8959462758728012,1989,16
11249,3.434640522875817,306,2004-10-29,2005-12-29,426,1.2243336233119568,2001,3
11250,2.9385144166507544,5237,2001-03-22,2005-12-31,1745,1.078666809526612,2001,0
11251,2.3768400392541706,1019,2003-10-14,2005-12-29,807,1.1824242624667085,2002,1
11252,3.9503367003367003,1188,2000-12-31,2005-12-30,1825,1.0012922843434124,1996,4
11253,2.8702928870292888,239,2000-02-15,2005-12-23,2138,1.2652084551034108,1994,6
11254,2.8302625298329356,10475,2000-01-05,2005-12-31,2187,1.0559218958013628,1999,1
11255,2.478021978021978,182,2004-10-31,2005-12-14,409,1.0175587944029496,2000,4
11256,2.8132149720874895,10927,2003-04-18,2005-12-31,988,1.0912835789651885,2003,0
11257,2.7457627118644066,413,2000-01-18,2005-12-29,2172,1.1724021940966867,1996,4
11258,2.391304347826087,299,2004-06-08,2005-12-26,566,1.1457792273968197,1999,5
11259,3.077727952167414,1338,1999-12-06,2005-12-30,2216,1.052800621945877,1997,2
11260,3.4388349514563106,515,2004-03-22,2005-12-25,643,1.0314351953468253,2004,0
11261,3.1252676659528906,934,2000-02-29,2005-12-31,2132,1.0569748349910735,1936,64
11262,3.3554726869582745,9922,2000-02-07,2005-12-31,2154,0.9729352221951165,1999,1
11263,3.0752051048313582,4388,2002-07-25,2005-12-29,1253,1.1122524942603165,2002,0
11264,3.1993865030674846,326,2001-03-19,2005-12-22,1739,1.235425653586791,2000,1
11265,3.5710446382329475,71441,2001-07-23,2005-12-31,1622,1.04570565700378,2001,0
11266,2.91109496124031,4128,2000-01-05,2005-12-31,2187,0.8847264763275694,1993,7
11267,2.8066271018793274,2022,2002-03-21,2005-12-31,1381,0.973013193300518,1993,9
11268,3.514851485148515,2020,2003-07-11,2005-12-31,904,1.2653327982646745,2000,3
11269,1.6827586206896552,145,2002-07-28,2005-12-22,1243,0.8795788786865096,2002,0
11270,2.8223350253807107,197,2000-01-11,2005-12-30,2180,1.0661338840004582,1987,13
11271,4.079461104513064,26944,2002-06-01,2005-12-31,1309,1.23795272768792,1994,8
11272,3.0526315789473686,133,2004-01-18,2005-12-28,710,1.2691908032505677,2003,1
11273,2.913265306122449,196,2004-11-01,2005-12-29,423,1.2476141542839474,1970,34
11274,2.9682539682539684,126,2003-05-30,2005-12-31,946,1.144982151382338,1962,41
11275,3.0761904761904764,210,2003-08-06,2005-12-31,878,1.1424412549280136,2001,2
11276,3.2536031892057653,3261,2002-11-12,2005-12-31,1145,0.9731471560242929,2002,0
11277,3.818193073137516,32309,1999-12-10,2005-12-31,2213,0.8484242819933313,1997,2
11278,2.130841121495327,214,2001-03-19,2005-12-21,1738,0.9649647846797187,1999,2
11279,3.7344635392475616,64590,2000-04-21,2005-12-31,2080,0.9169713352978542,2000,0
11280,3.412903225806452,155,2005-02-11,2005-12-29,321,1.1095049602447518,2004,1
11281,3.6975560081466394,982,2003-08-24,2005-12-30,859,1.0832682334801613,1958,45
11282,3.2185495806610755,2027,2002-09-03,2005-12-31,1215,0.8864958512357601,1988,14
11283,4.29990964585583,181508,2001-03-14,2005-12-31,1753,0.9037918305397049,1994,7
11284,3.275,160,2005-03-01,2005-12-31,305,1.1813540892876824,2002,3
11285,2.8288419519300803,1373,2003-10-03,2005-12-31,820,1.3272150907122262,2003,0
11286,3.1097560975609757,2624,2002-03-07,2005-12-31,1395,1.098362945690561,1994,8
11287,3.8875338753387534,2214,2005-05-08,2005-12-31,237,1.2674441968461574,1986,19
11288,2.726457399103139,223,2005-01-13,2005-12-22,343,1.0993730837304698,1993,12
11289,3.685828877005348,1496,2000-01-05,2005-12-30,2186,1.19372371278697,1997,3
11290,3.390697674418605,215,2003-12-08,2005-12-29,752,1.270038257111681,2003,0
11291,3.291044776119403,268,2004-10-08,2005-12-30,448,1.1503109943642982,2004,0
11292,3.871381387215854,5147,2003-07-14,2005-12-31,901,0.9406043734310946,1949,54
11293,2.8904593639575973,283,2003-09-11,2005-12-27,838,0.9332400667990132,1992,11
11294,2.8898809523809526,336,2001-06-20,2005-12-29,1653,1.325890965146456,2000,1
11295,3.5540715208961653,2321,2000-06-28,2005-12-27,2008,1.1132942775074488,1997,3
11296,2.5943396226415096,106,2000-11-18,2005-11-17,1825,1.0759562912594585,1997,3
11297,3.4285714285714284,182,2004-08-26,2005-12-16,477,1.4764662691849895,2004,0
11298,2.970149253731343,134,2004-08-20,2005-12-20,487,1.2799218638478795,2004,0
11299,3.2945205479452055,146,2004-06-24,2005-12-23,547,1.324401273805499,2004,0
11300,2.796875,128,2003-03-23,2005-12-20,1003,1.052626074892365,2000,3
11301,3.258391692827819,4141,2001-08-22,2005-12-30,1591,1.189072720426457,1973,28
11302,3.948717948717949,1014,2003-07-26,2005-12-30,888,1.1446831179874464,2003,0
11303,3.436810431293882,3988,2000-01-10,2005-12-31,2182,1.0094954535069143,1985,15
11304,3.4444444444444446,297,2004-01-30,2005-12-20,690,1.2155153135512022,2003,1
11305,3.726457399103139,223,2004-08-23,2005-12-29,493,1.1396101383021884,2002,2
11306,3.1944444444444446,144,2003-08-24,2005-12-20,849,1.0792238714577087,1997,6
11307,3.654973821989529,11460,2003-10-17,2005-12-31,806,1.021531291546968,2003,0
11308,3.6728971962616823,428,2004-04-02,2005-12-24,631,1.1143156262628522,2002,2
11309,2.810773858353842,3657,2000-04-27,2005-12-31,2074,1.148095119866696,2000,0
11310,2.3448275862068964,87,2000-09-09,2005-12-22,1930,1.2087624481155668,1954,46
11311,3.8687089715536107,457,2003-11-24,2005-12-31,768,1.1023524867432304,2003,0
11312,2.8721804511278197,133,2000-03-08,2005-12-08,2101,1.1704281386726674,1998,2
11313,3.158714043993232,8865,1999-11-11,2005-12-31,2242,1.158651793206026,1996,3
11314,3.5273778176181674,107094,2004-06-09,2005-12-31,570,0.9286158516371011,2004,0
11315,3.7663803534942772,50411,2000-04-16,2005-12-31,2085,0.9076113758124169,2000,0
11316,2.8545454545454545,110,2001-10-16,2005-12-28,1534,1.065181757642334,1999,2
11317,3.0706613906161673,3538,2002-10-30,2005-12-31,1158,1.0687869422603695,2001,1
11318,3.8373737373737375,990,2000-01-09,2005-12-31,2183,1.0434528761130162,1922,78
11319,2.064748201438849,278,2004-07-09,2005-12-21,530,1.2029364378688967,2003,1
11320,3.737404580152672,1965,2005-06-02,2005-12-31,212,1.2310686090725316,1992,13
11321,3.2291666666666665,240,2004-04-26,2005-12-28,611,1.2313815646987962,1986,18
11322,3.3257403189066057,878,2000-03-01,2005-12-28,2128,1.1564297812613906,1949,51
11323,3.326124725676664,43744,2003-01-07,2005-12-31,1089,0.9886018525326595,2003,0
11324,3.588709677419355,248,2004-09-29,2005-12-29,456,1.2173648901194096,2004,0
11325,3.47413260896407,16198,1999-12-24,2005-12-31,2199,0.9783310605736802,1999,0
11326,3.689313257436651,2723,2003-08-12,2005-12-30,871,1.0202143195534807,2002,1
11327,2.9517241379310346,145,2000-01-08,2005-12-22,2175,1.2656302474939698,1979,21
11328,3.6826086956521737,1150,2000-01-09,2005-12-31,2183,1.141492226417003,1999,1
11329,2.111111111111111,378,2002-08-23,2005-12-17,1212,1.0368966825711925,2001,1
11330,2.849557522123894,226,2000-01-14,2005-12-30,2177,1.093180793733411,1950,50
11331,2.9019607843137254,765,1999-12-21,2005-12-30,2201,0.9417922223522308,1989,10
11332,3.716463414634146,656,2001-03-23,2005-12-31,1744,0.8553934812820196,1955,46
11333,3.6094771241830066,612,2004-04-21,2005-12-28,616,1.0151592658255102,1972,32
11334,3.6646670665866825,1667,2001-10-21,2005-12-31,1532,1.0672323683736429,1994,7
11335,3.8811292719167905,673,2005-05-13,2005-12-31,232,0.9823519682445307,2000,5
11336,3.8983050847457625,708,2004-01-20,2005-12-31,711,1.1186208206783093,1972,32
11337,3.740012160970137,116767,1999-12-31,2005-12-31,2192,1.0668092868736265,1999,0
11338,2.825331971399387,979,2000-09-13,2005-12-31,1935,0.9903066839785606,1994,6
11339,2.739130434782609,138,2005-03-24,2005-12-29,280,1.1093783873053629,2005,0
11340,2.751552795031056,3381,2003-07-14,2005-12-31,901,0.9658831608543132,1988,15
11341,2.3532608695652173,184,2004-06-11,2005-12-28,565,1.2589310312369226,1984,20
