Movie_ID,Avg_Rating,Watch_Count,Min_Date,Max_Date,Date_Diff,Std_Dev,Year,Year_Diff,Quantile_1_Freq,Quantile_2_Freq,Quantile_3_Freq,Quantile_4_Freq,Quantile_5_Freq,CI_Lower_95,CI_Upper_95
11616,3.1970954356846475,482,2000-10-06,2005-12-29,1910,1.1319182599525688,1996,4,96038,96222,95853,96040,96036,3.096042806329339,3.298148065039956
11617,2.8176638176638176,351,2001-05-08,2005-12-19,1686,1.1139767685837263,1993,8,96038,96222,95853,96040,96036,2.701122842684906,2.934204792642729
11618,3.601694915254237,1062,2002-06-14,2005-12-27,1292,1.0539262570409924,1980,22,96038,96222,95853,96040,96036,3.538307354844827,3.665082475663647
11619,3.837612323491656,1558,2003-07-30,2005-12-30,884,1.0894236448094337,1961,42,96038,96222,95853,96040,96036,3.7835158267145172,3.891708820268795
11620,3.792785878741366,1303,2003-12-13,2005-12-30,748,0.9837591259373164,1951,52,96038,96222,95853,96040,96036,3.739369721992074,3.8462020354906583
11621,3.5565006075334145,823,2000-07-18,2005-12-27,1988,1.2782680657321752,2000,0,96038,96222,95853,96040,96036,3.469167665029226,3.643833550037603
11622,2.6875,416,2004-01-02,2005-12-30,728,1.1272901722849005,1982,22,96038,96222,95853,96040,96036,2.5791709020337916,2.7958290979662084
11623,3.825,920,2003-09-25,2005-12-29,826,1.1777890982499688,1996,7,96038,96222,95853,96040,96036,3.748892108949883,3.9011078910501173
11624,2.8130841121495327,214,2004-08-28,2005-12-29,488,1.2035225381911985,2001,3,96038,96222,95853,96040,96036,2.6518327424364894,2.974335481862576
11625,2.4176470588235293,170,2002-12-29,2005-12-18,1085,1.0243978136508298,2000,2,96038,96222,95853,96040,96036,2.263654316310021,2.5716398013370374
11626,3.016949152542373,354,2001-12-20,2005-12-29,1470,1.0906482531678534,1995,6,96038,96222,95853,96040,96036,2.90333324328113,3.130565061803616
11627,2.996268656716418,536,1999-12-30,2005-12-31,2193,1.2395300114091576,1999,0,96038,96222,95853,96040,96036,2.8913311544535643,3.1012061589792714
11628,2.954887218045113,133,2005-04-19,2005-12-31,256,1.093123559334327,1962,43,96038,96222,95853,96040,96036,2.7691069841458975,3.1406674519443283
11629,3.2888888888888888,90,2004-07-23,2005-12-28,523,1.0303751301656694,1936,68,96038,96222,95853,96040,96036,3.0760111815154447,3.5017665962623328
11630,3.437828222937489,11806,2002-12-20,2005-12-31,1107,1.0220717893259184,2002,0,96038,96222,95853,96040,96036,3.4193914000699435,3.4562650458050346
11631,2.103734439834025,241,2004-05-10,2005-12-28,597,1.1697696336675107,2002,2,96038,96222,95853,96040,96036,1.9560455270997026,2.2514233525683474
11632,3.378212974296205,817,2000-01-07,2005-12-31,2185,1.149452230445685,1996,4,96038,96222,95853,96040,96036,3.2993930578000996,3.4570328907923105
11633,3.2421875,128,2003-08-08,2005-11-29,844,1.1620379447502436,1973,30,96038,96222,95853,96040,96036,3.040874696871401,3.443500303128599
11634,2.4791666666666665,96,2000-04-13,2005-10-31,2027,1.0758513560668486,1986,14,96038,96222,95853,96040,96036,2.263951572981982,2.694381760351351
11635,3.6814469078179695,857,2001-12-09,2005-12-29,1481,1.0743586468879378,2000,1,96038,96222,95853,96040,96036,3.6095160989577786,3.7533777166781603
11636,3.546583850931677,161,2003-12-09,2005-12-19,741,1.1288839098807182,1997,6,96038,96222,95853,96040,96036,3.3722055601963534,3.720962141667001
11637,3.900100908173562,991,2003-11-21,2005-12-31,771,0.8721910120635428,2002,1,96038,96222,95853,96040,96036,3.845797029408295,3.9544047869388286
11638,3.639787664307381,27692,1999-12-11,2005-12-31,2212,0.9583406933863716,1998,1,96038,96222,95853,96040,96036,3.628500136334782,3.6510751922799805
11639,3.125045918742194,13611,1999-12-29,2005-12-31,2194,0.919986736251574,1999,0,96038,96222,95853,96040,96036,3.1095900784879764,3.1405017589964115
11640,2.910828025477707,157,2001-01-03,2005-12-29,1821,1.145648378611285,1937,64,96038,96222,95853,96040,96036,2.7316199442221794,3.0900361067332347
11641,4.317082683307333,2564,2003-07-06,2005-12-31,909,0.9512526965699593,1994,9,96038,96222,95853,96040,96036,4.280261905205843,4.353903461408822
11642,3.20532319391635,526,2003-04-09,2005-12-29,995,1.146277698471622,2002,1,96038,96222,95853,96040,96036,3.107362231700224,3.303284156132476
11643,3.23972602739726,292,2002-11-13,2005-12-30,1143,1.15651327218327,2000,2,96038,96222,95853,96040,96036,3.107073580075857,3.3723784747186634
11644,3.6696243714877257,3381,2003-04-14,2005-12-31,992,1.1891982310893223,1967,36,96038,96222,95853,96040,96036,3.6295388312971486,3.7097099116783028
11645,3.603960396039604,101,2004-10-15,2005-12-30,441,1.2006598845700815,1987,17,96038,96222,95853,96040,96036,3.369798953403273,3.838121838675935
11646,1.9464285714285716,168,2000-03-01,2005-12-20,2120,1.0680943272358467,1974,26,96038,96222,95853,96040,96036,1.7849142493159336,2.1079428935412095
11647,3.3857356379105505,26093,2004-10-07,2005-12-31,450,1.007913095956238,2004,0,96038,96222,95853,96040,96036,3.3735058999345613,3.39796537588654
11648,3.0700099304865938,2014,2003-04-22,2005-12-30,983,1.251949021966262,1997,6,96038,96222,95853,96040,96036,3.0153318848078703,3.1246879761653172
11649,3.335740072202166,1108,2000-01-06,2005-12-30,2185,1.108847841187359,1999,1,96038,96222,95853,96040,96036,3.2704483466489465,3.4010317977553854
11650,3.824017467248909,2290,2004-04-13,2005-12-31,627,1.2198444778550577,1991,13,96038,96222,95853,96040,96036,3.77405512446245,3.873979810035368
11651,3.7075482216523583,8969,2002-01-17,2005-12-31,1444,1.065741512567431,1992,10,96038,96222,95853,96040,96036,3.6854917549807595,3.729604688323957
11652,2.668577981651376,5232,2002-05-22,2005-12-31,1319,1.1854688130307804,1996,6,96038,96222,95853,96040,96036,2.636455259824178,2.7007007034785744
11653,3.772727272727273,88,2005-05-20,2005-12-29,223,1.1318510190668167,2005,0,96038,96222,95853,96040,96036,3.536242053615857,4.009212491838689
11654,2.8098663926002057,973,2005-04-10,2005-12-30,264,1.2280271586147051,2005,0,96038,96222,95853,96040,96036,2.732703655785993,2.8870291294144184
11655,3.1724137931034484,754,2003-10-08,2005-12-19,803,1.018804736035352,2002,1,96038,96222,95853,96040,96036,3.0996925400467243,3.2451350461601725
11656,2.755813953488372,86,2000-02-01,2005-11-11,2110,1.470782476911948,1965,35,96038,96222,95853,96040,96036,2.4449607890900746,3.0666671178866696
11657,2.2857142857142856,161,2000-10-30,2005-12-22,1879,1.0631825538716966,1998,2,96038,96222,95853,96040,96036,2.1214848597644087,2.4499437116641625
11658,3.103896612492657,25535,2004-03-01,2005-12-31,670,1.0362990172394224,2004,0,96038,96222,95853,96040,96036,3.09118580250489,3.1166074224804237
11659,3.0,108,2003-10-13,2005-12-20,799,1.5224181453680177,2001,2,96038,96222,95853,96040,96036,2.712870281491184,3.287129718508816
11660,4.047585724282715,1429,2004-10-08,2005-12-31,449,0.9253525979302925,1991,13,96038,96222,95853,96040,96036,3.999607164683224,4.095564283882207
11661,3.2258541635852684,6761,2000-08-31,2005-12-31,1948,1.21833385428779,1984,16,96038,96222,95853,96040,96036,3.1968128059087855,3.2548955212617514
11662,4.534334458014541,21043,2004-12-22,2005-12-31,374,0.7759680297167535,2004,0,96038,96222,95853,96040,96036,4.523849997891272,4.5448189181378105
11663,3.486352447807457,54845,2000-04-15,2005-12-31,2086,1.0220834418781444,2000,0,96038,96222,95853,96040,96036,3.477798356068573,3.4949065395463412
11664,3.0605095541401277,314,2003-01-15,2005-12-31,1081,0.9885128056839114,1951,52,96038,96222,95853,96040,96036,2.951170944497554,3.1698481637827016
11665,3.336456558773424,1174,2000-06-07,2005-12-31,2033,1.177401469057548,1999,1,96038,96222,95853,96040,96036,3.2691051636374913,3.403807953909357
11666,3.021439509954058,653,2002-03-26,2005-12-31,1376,0.9429263993395978,1975,27,96038,96222,95853,96040,96036,2.949116369561498,3.0937626503466182
11667,3.61244019138756,209,2005-07-30,2005-12-22,145,1.3686174514366265,1977,28,96038,96222,95853,96040,96036,3.4268884640025448,3.797991918772575
11668,3.237762237762238,143,2005-07-22,2005-12-31,162,0.9855151077370938,1957,48,96038,96222,95853,96040,96036,3.076232927383299,3.3992915481411767
11669,3.286100412190013,14799,2003-09-25,2005-12-31,828,1.1339128133735472,2003,0,96038,96222,95853,96040,96036,3.2678312113921617,3.3043696129878644
11670,4.0,126,2005-09-11,2005-12-30,110,1.1099549540409286,2004,1,96038,96222,95853,96040,96036,3.806190012870567,4.193809987129433
11671,3.985330073349633,818,2004-01-17,2005-12-26,709,1.0114545683294969,1994,10,96038,96222,95853,96040,96036,3.9160153012290113,4.054644845470254
11672,2.6785714285714284,84,2005-08-10,2005-12-29,141,1.0660219293582254,1997,8,96038,96222,95853,96040,96036,2.450598873328971,2.9065439838138856
11673,3.4865371338396294,30417,2002-12-16,2005-12-31,1111,1.0252072986176912,2002,0,96038,96222,95853,96040,96036,3.475015619311176,3.4980586483680827
11674,3.684737772539776,5091,2004-06-22,2005-12-31,557,0.935336015909488,1986,18,96038,96222,95853,96040,96036,3.6590443369096115,3.71043120816994
11675,1.7530864197530864,81,2002-07-15,2005-12-19,1253,1.031150621848366,2002,0,96038,96222,95853,96040,96036,1.5285247287727757,1.9776481107333972
11676,3.0790697674418603,215,2005-04-29,2005-12-23,238,1.013128341902364,2001,4,96038,96222,95853,96040,96036,2.9436439997522945,3.214495535131426
11677,3.347224018741287,139158,2001-06-10,2005-12-31,1665,1.099253410545808,2001,0,96038,96222,95853,96040,96036,3.3414483828851713,3.3529996545974026
11678,3.36495304790705,6283,2000-09-15,2005-12-30,1932,1.1234074766830973,1992,8,96038,96222,95853,96040,96036,3.337174480062562,3.3927316157515386
11679,2.75360612304975,6794,2002-06-28,2005-12-30,1281,1.0290593500295808,1993,9,96038,96222,95853,96040,96036,2.7291361369246334,2.7780761091748665
11680,3.44390243902439,205,2004-02-13,2005-12-19,675,1.2139000468607504,2004,0,96038,96222,95853,96040,96036,3.2777288235467132,3.610076054502067
11681,3.325618515562649,2506,2002-03-29,2005-12-30,1372,0.9570195106854852,2001,1,96038,96222,95853,96040,96036,3.2881482880705306,3.3630887430547673
11682,3.853846153846154,130,2004-04-09,2005-12-27,627,1.1144681942490977,1998,6,96038,96222,95853,96040,96036,3.66226531350851,4.0454269941837975
11683,2.891992551210428,3222,2001-03-12,2005-12-31,1755,1.1032414502519097,1967,34,96038,96222,95853,96040,96036,2.8538979112077376,2.9300871912131186
11684,3.3654822335025383,197,2002-07-28,2005-11-21,1212,1.244754871343656,1964,38,96038,96222,95853,96040,96036,3.19165941292156,3.5393050540835165
11685,2.9902912621359223,309,2004-03-31,2005-12-31,640,1.0945123948240156,1993,11,96038,96222,95853,96040,96036,2.868252578148517,3.1123299461233276
11686,1.6238532110091743,109,2000-10-04,2005-12-30,1913,1.0072789788417338,2000,0,96038,96222,95853,96040,96036,1.4347527476420492,1.8129536743762995
11687,2.3723764387271498,4431,2000-01-12,2005-12-31,2180,1.1618055221741923,1994,6,96038,96222,95853,96040,96036,2.338167576282427,2.4065853011718725
11688,3.778894472361809,2587,2003-04-09,2005-12-31,997,0.8810823597090511,1957,46,96038,96222,95853,96040,96036,3.744941768677897,3.8128471760457208
11689,2.92156862745098,102,2005-03-21,2005-12-30,284,1.0687855096045566,1980,25,96038,96222,95853,96040,96036,2.714150579575391,3.1289866753265687
11690,2.648262331838565,3568,2001-03-13,2005-12-31,1754,1.1183873941791191,2001,0,96038,96222,95853,96040,96036,2.6115648797779394,2.6849597838991905
11691,3.310344827586207,464,2004-02-13,2005-12-31,687,1.0067915645689665,2004,0,96038,96222,95853,96040,96036,3.2187361425585523,3.4019535126138614
11692,2.7058823529411766,119,2004-12-03,2005-12-26,388,1.2578764805334277,2004,0,96038,96222,95853,96040,96036,2.4798760310273593,2.931888674854994
11693,3.388059701492537,804,2002-08-06,2005-12-29,1241,1.1352636820640434,1986,16,96038,96222,95853,96040,96036,3.3095858819157757,3.4665335210692985
11694,3.245508982035928,167,2004-04-11,2005-12-30,628,1.2869458843541892,2000,4,96038,96222,95853,96040,96036,3.050318731667746,3.4406992324041106
11695,3.164285714285714,140,2005-08-19,2005-12-28,131,1.03611556177311,1992,13,96038,96222,95853,96040,96036,2.9926529291028117,3.3359184994686166
11696,3.540571366500109,36824,2000-03-02,2005-12-30,2129,0.9921258899765514,1999,1,96038,96222,95853,96040,96036,3.530437915465386,3.5507048175348315
11697,3.0664307105907977,3673,2000-08-06,2005-12-31,1973,0.9329059050770484,1999,1,96038,96222,95853,96040,96036,3.0362601451720757,3.09660127600952
11698,3.5443037974683542,79,2005-09-05,2005-12-29,115,1.1635210526059203,1953,52,96038,96222,95853,96040,96036,3.287727359551466,3.8008802353852422
11699,3.845213849287169,491,2004-02-06,2005-12-30,693,1.1323050830557673,1997,7,96038,96222,95853,96040,96036,3.7450574317013556,3.945370266872982
11700,2.9326923076923075,104,2004-10-29,2005-12-05,402,1.081749958339467,2004,0,96038,96222,95853,96040,96036,2.7247866590971883,3.1405979562874267
11701,3.702981806385337,36991,1999-12-17,2005-12-31,2206,0.9847672076577626,1997,2,96038,96222,95853,96040,96036,3.6929462463421148,3.7130173664285593
11702,3.513742331288344,16300,2002-10-06,2005-12-31,1182,1.0474924471730371,1988,14,96038,96222,95853,96040,96036,3.4976613269399217,3.5298233356367663
11703,2.8433734939759034,83,2002-06-13,2005-12-20,1286,1.4010616855106472,2001,1,96038,96222,95853,96040,96036,2.541951955720334,3.144795032231473
11704,1.75,72,2000-10-20,2005-12-31,1898,0.8999217493368951,1998,2,96038,96222,95853,96040,96036,1.5421286813121629,1.9578713186878371
11705,4.191744340878828,751,2004-04-19,2005-12-21,611,1.040761781846002,1997,7,96038,96222,95853,96040,96036,4.117307584744675,4.266181097012981
11706,3.4166666666666665,192,2000-11-29,2005-12-31,1858,1.1318026826222516,2000,0,96038,96222,95853,96040,96036,3.2565722537136996,3.5767610796196334
11707,2.668789808917197,471,2000-10-26,2005-12-27,1888,1.1562330713572313,2000,0,96038,96222,95853,96040,96036,2.5643680498448433,2.773211567989551
11708,2.638403990024938,401,2002-03-11,2005-12-17,1377,0.9546839510456012,2001,1,96038,96222,95853,96040,96036,2.5449616927833363,2.7318462872665394
11709,3.356521739130435,230,2000-01-29,2005-12-30,2162,1.183520795476139,1989,11,96038,96222,95853,96040,96036,3.203565200661051,3.509478277599819
11710,3.697645600991326,807,2001-03-24,2005-12-09,1721,1.1106441509668066,1997,4,96038,96222,95853,96040,96036,3.6210164104834193,3.774274791499233
11711,2.043269230769231,208,2003-08-26,2005-12-19,846,1.1348893344995177,2002,1,96038,96222,95853,96040,96036,1.8890360133167343,2.1975024482217274
11712,2.8244274809160306,131,2000-01-07,2005-12-22,2176,1.179836468658878,1939,61,96038,96222,95853,96040,96036,2.622385210778707,3.0264697510533543
11713,3.263392857142857,448,2000-01-28,2005-12-29,2162,1.3081397578541138,1999,1,96038,96222,95853,96040,96036,3.142257420363919,3.3845282939217953
11714,2.853164556962025,790,2001-05-14,2005-12-31,1692,1.1397679975427253,2000,1,96038,96222,95853,96040,96036,2.7736843509036406,2.9326447630204093
11715,3.341463414634146,123,2005-08-10,2005-12-31,143,1.3539817920942183,1989,16,96038,96222,95853,96040,96036,3.102177938140652,3.5807488911276404
11716,3.566394279877426,1958,2003-09-15,2005-12-31,838,1.0913486014376692,2003,0,96038,96222,95853,96040,96036,3.51805354771866,3.614735012036192
11717,3.163457207207207,17760,2000-01-06,2005-12-31,2186,1.050675127379516,1997,3,96038,96222,95853,96040,96036,3.1480045545758646,3.1789098598385497
11718,2.441358024691358,324,2000-05-02,2005-12-23,2061,1.180184435485416,1988,12,96038,96222,95853,96040,96036,2.3128490528273904,2.5698669965553256
11719,3.953632148377125,647,2003-06-21,2005-12-31,924,1.128445164756673,2002,1,96038,96222,95853,96040,96036,3.8666791842877934,4.040585112466457
11720,3.053550178500595,2521,2002-05-27,2005-12-31,1314,1.02890192775862,1978,24,96038,96222,95853,96040,96036,3.013385561551813,3.0937147954493773
11721,2.944186046511628,215,2003-09-13,2005-12-28,837,1.2291822229383111,1994,9,96038,96222,95853,96040,96036,2.7798801641401822,3.108491928883074
11722,3.5993482309124767,10740,2003-09-12,2005-12-31,841,1.000465272039221,2003,0,96038,96222,95853,96040,96036,3.580426714065488,3.618269747759465
11723,2.625984251968504,254,2003-04-10,2005-12-23,988,1.1886626888622829,2002,1,96038,96222,95853,96040,96036,2.4798009242908607,2.7721675796461476
11724,3.277574047954866,3545,2000-01-06,2005-12-31,2186,0.8943746848936812,1994,6,96038,96222,95853,96040,96036,3.248132038374025,3.307016057535707
11725,2.509259259259259,216,2001-07-02,2005-12-29,1641,1.065268786873041,1977,24,96038,96222,95853,96040,96036,2.367193833291618,2.6513246852269003
11726,4.073170731707317,4387,2005-03-24,2005-12-31,282,1.053462814823849,1999,6,96038,96222,95853,96040,96036,4.04199680825759,4.104344655157044
11727,3.4157894736842107,1710,2000-10-14,2005-12-31,1904,0.9883385838643056,1999,1,96038,96222,95853,96040,96036,3.368944417266364,3.4626345301020574
11728,3.566343042071197,309,2003-10-30,2005-12-27,789,1.178665831217791,2003,0,96038,96222,95853,96040,96036,3.4349212074871596,3.6977648766552345
11729,2.81021897810219,137,1999-12-27,2005-12-19,2184,1.153848080499542,1995,4,96038,96222,95853,96040,96036,2.617002385192542,3.0034355710118374
11730,3.255434782608696,368,2000-08-22,2005-12-26,1952,1.1788198162666086,1990,10,96038,96222,95853,96040,96036,3.1349923302075227,3.375877235009869
11731,3.121621621621621,148,2003-11-08,2005-12-24,777,0.9890929356980024,1952,51,96038,96222,95853,96040,96036,2.9622678621815792,3.280975381061663
11732,3.418143268211419,13206,2003-09-25,2005-12-31,828,0.9855069743213069,2003,0,96038,96222,95853,96040,96036,3.401334722987578,3.43495181343526
11733,1.8268625393494229,953,2004-02-13,2005-12-28,684,1.0363317655816735,2004,0,96038,96222,95853,96040,96036,1.7610651850032628,1.892659893695583
11734,3.281030444964871,427,2004-06-27,2005-12-28,549,1.1386058795018523,1994,10,96038,96222,95853,96040,96036,3.173032484006486,3.389028405923256
11735,2.974413646055437,469,2000-01-06,2005-12-29,2184,0.9401911104971328,1998,2,96038,96222,95853,96040,96036,2.889322222249837,3.0595050698610367
11736,3.0594059405940595,101,2003-07-08,2005-12-20,896,1.548042519947161,2003,0,96038,96222,95853,96040,96036,2.757495404236792,3.361316476951327
11737,3.0223880597014925,134,2003-06-10,2005-12-26,930,1.2352371414614407,1987,16,96038,96222,95853,96040,96036,2.813239916237165,3.23153620316582
11738,3.036036036036036,111,2000-02-04,2005-12-14,2140,1.2643929763683437,1991,9,96038,96222,95853,96040,96036,2.8008147301905466,3.2712573418815256
11739,3.3990568442518483,7846,2001-01-07,2005-12-31,1819,0.8958194115909931,1997,4,96038,96222,95853,96040,96036,3.379234619846298,3.4188790686573984
11740,3.598022105875509,6876,2001-04-24,2005-12-31,1712,0.9472588664631636,1990,11,96038,96222,95853,96040,96036,3.5756319655020885,3.6204122462489297
11741,3.263506625891947,1962,2002-09-08,2005-12-31,1210,1.06033368998741,2002,0,96038,96222,95853,96040,96036,3.216587584512378,3.310425667271516
11742,1.7803030303030305,132,2002-02-09,2005-12-06,1396,1.0360995114119105,2000,2,96038,96222,95853,96040,96036,1.6035484915052698,1.9570575691007912
11743,2.8282828282828283,99,2003-01-13,2005-12-31,1083,1.0789299691711194,2001,2,96038,96222,95853,96040,96036,2.615747206152276,3.0408184504133806
11744,3.929577464788733,781,2004-09-17,2005-12-31,470,1.3516972998663097,2002,2,96038,96222,95853,96040,96036,3.8347771017072763,4.02437782787019
11745,3.266144246118125,41346,2004-12-03,2005-12-31,393,1.0541437187122424,2005,-1,96038,96222,95853,96040,96036,3.2559831830611388,3.2763053091751115
11746,2.126829268292683,1025,2002-12-15,2005-12-28,1109,1.0305453061601806,2002,0,96038,96222,95853,96040,96036,2.0637391664868883,2.189919370098478
11747,3.0901639344262297,122,2005-01-25,2005-12-28,337,1.4258771310102816,1999,6,96038,96222,95853,96040,96036,2.8371419487771057,3.3431859200753538
11748,3.623762376237624,202,2004-08-20,2005-12-26,493,1.2204842456993434,2001,3,96038,96222,95853,96040,96036,3.455451351381036,3.792073401094212
11749,1.570460704607046,738,2002-02-13,2005-12-20,1406,0.8892819076132082,2001,1,96038,96222,95853,96040,96036,1.5063002626036408,1.6346211466104512
11750,3.117137648131267,2194,2000-01-19,2005-12-27,2169,1.0476333444746806,1997,3,96038,96222,95853,96040,96036,3.0733000175443763,3.1609752787181575
11751,3.3892587660896583,2253,2004-04-26,2005-12-31,614,1.23298725720846,1977,27,96038,96222,95853,96040,96036,3.3383451359022764,3.44017239627704
11752,3.591626769888968,9817,2003-09-13,2005-12-31,840,0.8345039691577408,1993,10,96038,96222,95853,96040,96036,3.5751187462341947,3.608134793543741
11753,3.816155988857939,359,2003-03-20,2005-12-12,998,1.2211660963265338,2002,1,96038,96222,95853,96040,96036,3.689832653089561,3.9424793246263166
11754,3.840952180324416,9494,2000-01-06,2005-12-29,2184,0.8961590260245076,1945,55,96038,96222,95853,96040,96036,3.822925467468882,3.85897889317995
11755,2.883116883116883,1925,2005-02-25,2005-12-31,309,1.0757923393151474,2005,0,96038,96222,95853,96040,96036,2.83505850038231,2.931175265851456
11756,3.0588235294117645,136,2004-02-13,2005-11-29,655,1.1659661762602749,2003,1,96038,96222,95853,96040,96036,2.8628612108501597,3.2547858479733693
11757,2.4,145,2000-01-14,2005-12-18,2165,1.1571036638473189,1976,24,96038,96222,95853,96040,96036,2.211659231150746,2.5883407688492537
11758,4.053144375553587,1129,2002-08-21,2005-12-31,1228,0.9959186827130702,1985,17,96038,96222,95853,96040,96036,3.995050148216483,4.11123860289069
11759,3.269854824935952,1171,2001-12-06,2005-12-26,1481,1.069677591541656,1954,47,96038,96222,95853,96040,96036,3.2085872738218995,3.3311223760500046
11760,4.031013615733737,1322,2003-10-06,2005-12-31,817,1.037425495716897,1955,48,96038,96222,95853,96040,96036,3.975089740160018,4.086937491307456
11761,2.9483870967741934,155,2003-04-24,2005-12-22,973,1.2209935723534868,2000,3,96038,96222,95853,96040,96036,2.756164871769307,3.14060932177908
11762,3.9786585365853657,984,2004-08-28,2005-12-31,490,1.1060509744839797,1975,29,96038,96222,95853,96040,96036,3.9095496867957498,4.047767386374981
11763,3.493333333333333,600,2003-12-29,2005-12-28,730,1.0384698301840838,1991,12,96038,96222,95853,96040,96036,3.4102384408906268,3.5764282257760396
11764,2.783582089552239,134,2003-03-12,2005-12-25,1019,0.8788401472900712,1988,15,96038,96222,95853,96040,96036,2.634778447694315,2.932385731410163
11765,2.770589534113491,4529,2003-05-07,2005-12-31,969,1.071498996026523,2003,0,96038,96222,95853,96040,96036,2.739382917933108,2.8017961502938737
11766,2.4722222222222223,144,2001-09-12,2005-12-18,1558,1.063997242519985,2001,0,96038,96222,95853,96040,96036,2.298436005943958,2.6460084385004867
11767,2.606837606837607,351,2003-11-25,2005-12-25,761,1.002487748045673,2002,1,96038,96222,95853,96040,96036,2.5019602854638485,2.7117149282113653
11768,1.3756097560975609,205,2004-10-16,2005-12-18,428,0.7607982417239372,2004,0,96038,96222,95853,96040,96036,1.2714623060638688,1.479757206131253
11769,3.048611111111111,144,2000-01-06,2005-11-27,2152,0.970400112930939,1943,57,96038,96222,95853,96040,96036,2.8901124259990576,3.2071097962231647
11770,3.453580901856764,377,2000-01-08,2005-12-31,2184,1.0045609628812624,1948,52,96038,96222,95853,96040,96036,3.352175359125304,3.554986444588224
11771,3.070519986705744,33097,2003-03-05,2005-12-31,1032,1.0940127335743264,2003,0,96038,96222,95853,96040,96036,3.0587335064424206,3.082306466969068
11772,3.623342175066313,754,2003-12-30,2005-12-30,731,1.1167142431355586,1950,53,96038,96222,95853,96040,96036,3.5436322402822142,3.703052109850412
11773,3.576158940397351,453,2004-01-12,2005-12-30,718,1.1037170870791024,1970,34,96038,96222,95853,96040,96036,3.4745189216608656,3.6777989591338365
11774,3.8671875,128,2005-04-14,2005-12-16,246,1.0300301482477163,2004,1,96038,96222,95853,96040,96036,3.6887438808501263,4.045631119149873
11775,3.315032159671109,15081,2003-08-31,2005-12-31,853,1.0528564849075304,2003,0,96038,96222,95853,96040,96036,3.2982282562104066,3.331836063131812
11776,3.523809523809524,84,2005-02-12,2005-12-30,321,1.2751205043567826,2004,1,96038,96222,95853,96040,96036,3.2511204996772802,3.796498547941768
11777,3.2487562189054726,402,2000-03-24,2005-12-29,2106,1.0816127910206053,1995,5,96038,96222,95853,96040,96036,3.143022170910017,3.354490266900928
11778,3.1588235294117646,170,2000-02-14,2005-12-26,2142,1.1834953863959952,1990,10,96038,96222,95853,96040,96036,2.9809144223494535,3.3367326364740757
11779,3.587858347386172,2965,2000-01-05,2005-12-30,2186,1.037808032822639,1994,6,96038,96222,95853,96040,96036,3.550502314384962,3.625214380387382
11780,3.626086956521739,460,2000-01-10,2005-12-31,2182,1.3493215890187278,1936,64,96038,96222,95853,96040,96036,3.5027785672987415,3.7493953457447367
11781,4.145942705765196,103431,2001-03-02,2005-12-31,1765,0.902851385956196,1984,17,96038,96222,95853,96040,96036,4.140440371392218,4.151445040138174
11782,3.38,150,2004-08-12,2005-12-30,505,1.0276055441473717,1989,15,96038,96222,95853,96040,96036,3.2155488629856137,3.544451137014386
11783,3.11284046692607,257,2003-01-09,2005-12-27,1083,1.188696151611517,1998,5,96038,96222,95853,96040,96036,2.9675087626803713,3.258172171171769
11784,3.611570247933885,121,2005-06-10,2005-12-31,204,1.2673588075629718,2005,0,96038,96222,95853,96040,96036,3.3857499513135734,3.8373905445541965
11785,3.788667687595712,653,2004-08-11,2005-12-31,507,1.1027267798759284,1980,24,96038,96222,95853,96040,96036,3.7040877418316955,3.8732476333597288
11786,3.790419161676647,501,2004-12-29,2005-12-30,366,1.2058142576500313,1995,9,96038,96222,95853,96040,96036,3.684830417863735,3.8960079054895593
11787,2.1734875444839856,1124,2001-05-11,2005-12-31,1695,1.0444996198019223,2000,1,96038,96222,95853,96040,96036,2.11242411356631,2.2345509754016613
11788,2.0821917808219177,73,2001-01-07,2005-12-21,1809,1.0897683833622405,1992,9,96038,96222,95853,96040,96036,1.8321982069590108,2.3321853546848246
11789,3.59943661971831,14200,2001-03-21,2005-12-31,1746,0.9673737973161703,1994,7,96038,96222,95853,96040,96036,3.5835252993969466,3.615347940039673
11790,2.785185185185185,135,2004-06-14,2005-12-29,563,1.0816321634882702,2003,1,96038,96222,95853,96040,96036,2.6027247190165577,2.9676456513538128
11791,3.147368421052632,95,2005-02-02,2005-12-26,327,1.184729263018237,1986,19,96038,96222,95853,96040,96036,2.909129131972684,3.38560771013258
11792,2.75,200,2002-08-21,2005-12-26,1223,1.0785715474249138,2000,2,96038,96222,95853,96040,96036,2.6005176099849114,2.8994823900150886
11793,3.3459119496855347,159,2004-10-01,2005-12-22,447,1.1250171384553778,2003,1,96038,96222,95853,96040,96036,3.171041411065558,3.5207824883055117
11794,2.918300653594771,612,2003-10-31,2005-12-28,789,1.0056428619349016,2003,0,96038,96222,95853,96040,96036,2.8386252750344196,2.9979760321551225
11795,2.98705501618123,309,2000-04-12,2005-12-31,2089,1.0350171277595364,1954,46,96038,96222,95853,96040,96036,2.871650084475082,3.102459947887378
11796,3.4014598540145986,274,2005-03-01,2005-12-28,302,1.3202278303472557,2000,5,96038,96222,95853,96040,96036,3.245134409108339,3.5577852989208583
11797,3.57012987012987,770,2004-03-19,2005-12-29,650,1.1931278009088857,2003,1,96038,96222,95853,96040,96036,3.485855081093875,3.654404659165865
